ACARA School ID,AGE ID,School Name,Suburb,State,Postcode,Region,Cluster,Cluster Hub,Distance from Cluster 'hub',Driving Time from Cluster 'hub' (Min),Distance from CBD,Driving Time from CBD (Min),Latitude,Longitude,School Sector,School Type,Campus Type,Rolled Reporting Description,School URL,Year Range,Geolocation,TFA Eligible school,ICSEA,Bottom SEA Quarter,Lower Middle SEA Quarter,Upper Middle SEA Quarter,Top SEA Quarter,Teaching Staff,FTE Teaching Staff,Non-Teaching Staff,FTE Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Enrolment change from 2016,Indigenous Enrolments,Language Background Other Than English,NAPLAN numeracy comparison to national average Yr 9,NAPLAN reading comparison to national average Yr 9,% Students at University,% Students at TAFE,% Students in Employment,C2010 placements,C2010,C2011 placements,C2011,C2012 placements,C2012,C2013 placements,C2013,C2014 placements,C2014,C2015 placements,C2015,C2016 placements,C2016,C2017 placements,C2017,C2018 placements,C2018,Total placements,Current TFA partner school,TFA placement school,2018 PAN member,TLA,TTL school,Alumni at school,Duplicates
8634,6101,obfuscated_8634,obfuscated_8634,SA,5238,,,,,,,,-25.925181,152.994883,Government,Combined,School Single Entity,Individual Reporting,http://www.mcc.sa.edu.au,R-12,Inner Regional,Yes,940,51,32,16,2,33,27.7,26,17.2,382,183,199,380,1%,7,0,Below,Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8635,6106,obfuscated_8635,obfuscated_8635,SA,872,,,,,,,,-25.9219,113.5317,Government,Combined,School Single Entity,Individual Reporting,http://www.indulkana.sa.edu.au,R-12,Very Remote,,,,,,,12,12,3,3,90,49,41,90,15%,99,60,Substantially Below,Substantially Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8636,7110,obfuscated_8636,obfuscated_8636,SA,5109,,,,,,,,-25.907043,153.079096,Government,Primary,School Single Entity,Individual Reporting,http://www.shsr7.sa.edu.au/,R-7,Major Cities,,993,31,37,24,8,24,20.9,12,8.3,403,194,209,403,10%,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8637,7092,obfuscated_8637,obfuscated_8637,SA,5098,,,,,,,,-25.8984,139.3527,Government,Primary,School Single Entity,Individual Reporting,http://www.northingle.sa.edu.au,R-7,Major Cities,,979,39,30,23,8,11,9.6,9,4.9,152,77,75,152,15%,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8638,7070,obfuscated_8638,obfuscated_8638,SA,5093,,,,,,,,-25.846801,148.564675,Government,Secondary,School Single Entity,Individual Reporting,http://www.valleyview.sa.edu.au,8-Dec,Major Cities,Yes,948,47,31,18,4,25,19.9,10,7.7,281,140,141,278.5,1%,7,6,Substantially Below,Substantially Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8639,7201,obfuscated_8639,obfuscated_8639,SA,5162,,,,,,,,-25.8424,152.5464,Government,Primary,School Single Entity,Individual Reporting,http://www.mveps.sa.edu.au/,"U, R-7",Major Cities,,954,49,37,13,2,20,18.7,14,11.4,261,127,134,261,-8%,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8640,5385,obfuscated_8640,obfuscated_8640,SA,5108,,,,,,,,-25.812096,152.623022,Government,Primary,School Single Entity,Individual Reporting,http://www.sdps.sa.edu.au,R-7,Major Cities,,932,55,31,12,3,24,21.2,20,14.7,357,187,170,357,3%,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8641,6093,obfuscated_8641,obfuscated_8641,SA,5608,,,,,,,,-25.7971,146.5834,Government,Secondary,School Single Entity,Individual Reporting,http://www.stuarths.sa.edu.au,"U, 8-10",Outer Regional,,853,75,17,6,2,17,16,13,10.8,151,75,76,151,18%,25,0,Substantially Below,Substantially Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8642,6108,obfuscated_8642,obfuscated_8642,SA,872,,,,,,,,-25.72838746,152.581229,Government,Combined,School Single Entity,Individual Reporting,http://www.fregon.sa.edu.au,R-12,Very Remote,,,,,,,7,6.6,4,4,64,27,37,64,16%,88,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8643,7112,obfuscated_8643,obfuscated_8643,SA,5096,,,,,,,,-25.655013,151.25529,Government,Primary,School Single Entity,Individual Reporting,http://www.ghps.sa.edu.au,R-7,Major Cities,,1008,24,38,27,11,21,19,12,7,388,176,212,388,12%,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644,17079,obfuscated_8644,obfuscated_8644,SA,5019,,,,,,,,-25.639101,149.801055,Government,Primary,School Single Entity,Individual Reporting,http://www.westportps.sa.edu.au,R-7,Major Cities,,958,40,27,22,11,22,18.9,12,8.1,258,131,127,258,4%,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8645,14710,obfuscated_8645,obfuscated_8645,SA,5167,,,,,,,,-25.6319,151.6063,Government,Primary,School Single Entity,Individual Reporting,http://www.seafordps.sa.edu.au,"U, R-7",Major Cities,,952,49,31,17,4,18,15.7,16,11.2,236,96,140,236,3%,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646,7317,obfuscated_8646,obfuscated_8646,SA,5291,,,,,,,,-25.624165,151.605754,Government,Primary,School Single Entity,Individual Reporting,http://www.glencoeps.sa.edu.au,R-7,Outer Regional,,986,41,28,23,9,6,5.4,5,2.9,70,32,38,70,4%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8647,7189,obfuscated_8647,obfuscated_8647,SA,5159,,,,,,,,-25.623731,151.606397,Government,Primary,School Single Entity,Individual Reporting,http://www.craigburn.sa.edu.au,R-7,Major Cities,,1082,5,24,37,34,29,25.6,10,8.3,508,256,252,508,-3%,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8648,6916,obfuscated_8648,obfuscated_8648,SA,5020,,,,,,,,-25.6171,118.5579,Government,Primary,School Single Entity,Individual Reporting,http://www.westlakes.sa.edu.au,R-7,Major Cities,,1053,14,29,31,27,45,38,15,9.6,660,325,335,660,-2%,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,6939,obfuscated_8649,obfuscated_8649,SA,5031,,,,,,,,-25.6122,151.8902,Government,Primary,School Single Entity,Individual Reporting,http://www.torrensvps.sa.edu.au,"U, R-7",Major Cities,,1029,19,26,30,25,23,19.5,9,6.8,297,137,160,297,11%,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650,6058,obfuscated_8650,obfuscated_8650,SA,5033,,,,,,,,-25.603854,152.590998,Government,Special,School Single Entity,Individual Reporting,http://www.warriappendi.sa.edu.au,8-Dec,Major Cities,,,,,,,8,7.6,6,4.2,46,24,22,45.6,5%,100,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,16482,obfuscated_8651,obfuscated_8651,SA,5043,,,,,,,,-25.59932,152.261265,Government,Special,School Single Entity,Individual Reporting,http://www.kilparrin.sa.edu.au,U,Major Cities,,,,,,,17,15,18,13.1,25,9,16,25,4%,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8652,6914,obfuscated_8652,obfuscated_8652,SA,5018,,,,,,,,-25.588105,152.669089,Government,Primary,School Single Entity,Individual Reporting,http://www.nhavenr7.sa.edu.au,R-7,Major Cities,,980,31,39,22,8,21,17.1,15,9.7,306,153,153,305.8,2%,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8653,7136,obfuscated_8653,obfuscated_8653,SA,5253,,,,,,,,-25.585416,151.293931,Government,Primary,School Single Entity,Individual Reporting,http://www.fraserpkps.sa.edu.au,R-7,Inner Regional,,831,58,21,16,5,7,5.6,24,12.3,104,47,57,104,6%,61,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,7504,obfuscated_8654,obfuscated_8654,SA,5700,,,,,,,,-25.5821,134.578486,Government,Primary,School Single Entity,Individual Reporting,http://www.flindersview.sa.edu.au,R-7,Outer Regional,,749,81,16,2,0,18,16,22,16,170,81,89,170,-1%,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,16499,obfuscated_8655,obfuscated_8655,SA,5700,,,,,,,,-25.558592,152.66775,Government,Special,School Single Entity,Individual Reporting,http://www.ptaugsps.sa.edu.au,U,Outer Regional,,,,,,,10,8.9,15,10.6,46,13,33,46,-4%,48,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,7057,obfuscated_8656,obfuscated_8656,SA,5090,,,,,,,,-25.546752,152.70367,Government,Special,School Single Entity,Individual Reporting,http://www.modburyss.sa.edu.au,U,Major Cities,,,,,,,35,31.1,41,26.5,158,29,129,158,-2%,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,29047,obfuscated_8657,obfuscated_8657,SA,5017,,,,,,,,-25.54298,152.696613,Government,Special,School Single Entity,Individual Reporting,http://www.regencysp.sa.edu.au,U,Major Cities,,,,,,,15,14.2,41,26.7,79,28,51,62,-4%,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,16468,obfuscated_8658,obfuscated_8658,SA,5038,,,,,,,,-25.538713,152.714708,Government,Special,School Single Entity,Individual Reporting,http://www.ashfordsp.sa.edu.au,U,Major Cities,,,,,,,27,24,36,22,105,25,80,105,2%,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,6054,obfuscated_8659,obfuscated_8659,SA,5007,,,,,,,,-25.535521,152.699914,Government,Special,School Head Campus,Rolled Reporting,http://www.bbcs.sa.edu.au,6-Dec,Major Cities,,,,,,,33,29.1,15,9.4,127,27,100,126.6,0%,31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660,16495,obfuscated_8660,obfuscated_8660,SA,5108,,,,,,,,-25.5344,152.6976,Government,Primary,School Single Entity,Individual Reporting,http://www.riverdaler7.sa.edu.au,"U, R-7",Major Cities,,938,51,33,14,2,25,22.2,16,11.1,325,134,191,325,2%,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8661,7068,obfuscated_8661,obfuscated_8661,SA,5092,,,,,,,,-25.533621,152.702769,Government,Combined,School Single Entity,Individual Reporting,http://www.theheights.sa.edu.au/,"U, R-12",Major Cities,,1015,23,31,29,17,86,81.4,43,32.9,1172,517,655,1169.1,2%,2,16,Close to,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,7385,obfuscated_8662,obfuscated_8662,SA,5417,,,,,,,,-25.5252,152.6778,Government,Combined,School Single Entity,Individual Reporting,http://www.burracs.sa.edu.au,R-12,Outer Regional,Yes,984,33,37,23,7,21,18.5,13,8,221,135,86,219.9,-3%,3,0,Below,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8663,16507,obfuscated_8663,obfuscated_8663,SA,5114,,,,,,,,-25.5237,152.6946,Government,Primary,School Single Entity,Individual Reporting,http://www.css.sa.edu.au/,R-7,Major Cities,,915,63,27,9,0,18,16.8,14,9.8,260,119,141,260,-2%,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,7510,obfuscated_8664,obfuscated_8664,SA,5710,,,,,,,,-25.51766,152.664785,Government,Primary,School Single Entity,Individual Reporting,http://www.stirlingnorth.sa.edu.au,R-7,Outer Regional,,958,36,36,21,7,20,18.8,19,12.4,320,181,139,320,5%,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,7155,obfuscated_8665,obfuscated_8665,SA,5115,,,,,,,,-25.5175,152.6956,Government,Primary,School Single Entity,Individual Reporting,http://www.munnoparaps.sa.edu.au,"U, R-7",Major Cities,,906,66,25,8,1,24,23,23,15.4,339,156,183,339,0%,11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8666,6099,obfuscated_8666,obfuscated_8666,SA,5558,,,,,,,,-25.5166,152.6885,Government,Combined,School Single Entity,Individual Reporting,http://www.moontaas.sa.edu.au,"U, R-12",Outer Regional,Yes,933,51,32,13,4,39,36.1,33,23.8,467,211,256,461.3,-6%,11,0,Substantially Below,Substantially Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8667,6102,obfuscated_8667,obfuscated_8667,SA,872,,,,,,,,-25.5158,151.4566,Government,Combined,School Single Entity,Individual Reporting,http://www.pipalyatjara.sa.edu.au,R-12,Very Remote,,,,,,,9,9,3,2.7,79,44,35,78,44%,82,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8668,6105,obfuscated_8668,obfuscated_8668,SA,872,,,,,,,,-25.5107,152.0474,Government,Combined,School Single Entity,Individual Reporting,http://www.mimili.sa.edu.au,R-12,Very Remote,,,,,,,8,8,3,3,54,23,31,54,-14%,69,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8669,7185,obfuscated_8669,obfuscated_8669,SA,5158,,,,,,,,-25.5028,152.7106,Government,Primary,School Single Entity,Individual Reporting,http://www.sheidowps.sa.edu.au,R-7,Major Cities,,1014,23,33,30,14,22,20.1,8,6.2,306,156,150,306,4%,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8670,7259,obfuscated_8670,obfuscated_8670,SA,5251,,,,,,,,-25.420451,142.654053,Government,Primary,School Single Entity,Individual Reporting,http://www.mtbsouthps.sa.edu.au,"U, R-7",Inner Regional,,998,29,29,27,15,15,13.4,14,8.5,213,96,117,213,2%,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,7080,obfuscated_8671,obfuscated_8671,SA,5097,,,,,,,,-25.38385,152.045919,Government,Primary,School Single Entity,Individual Reporting,http://www.ardtornps.sa.edu.au,R-7,Major Cities,,1035,16,34,32,18,28,24.4,17,12,491,252,239,491,2%,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8672,16016,obfuscated_8672,obfuscated_8672,SA,5290,,,,,,,,-25.3723,151.1212,Government,Special,School Single Entity,Individual Reporting,http://www.gecsp.sa.edu.au,U,Outer Regional,,,,,,,14,13.2,25,17.9,72,18,54,71.6,-4%,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,16477,obfuscated_8673,obfuscated_8673,SA,5290,,,,,,,,-25.3481,131.064,Government,Primary,School Single Entity,Individual Reporting,http://www.mulgaps.sa.edu.au,R-7,Outer Regional,,954,45,35,15,4,24,20.5,18,11.9,365,199,166,365,-6%,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8674,16502,obfuscated_8674,obfuscated_8674,SA,5159,,,,,,,,-25.348,152.5998,Government,Primary,School Single Entity,Individual Reporting,http://www.thieleps.sa.edu.au,R-7,Major Cities,,1016,23,35,28,14,22,21.5,14,9.7,327,136,191,327,0%,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8675,17389,obfuscated_8675,obfuscated_8675,SA,5159,,,,,,,,-25.3219,152.5578,Government,Secondary,School Single Entity,Individual Reporting,http://www.aphs.sa.edu.au,8-Dec,Major Cities,,1032,19,31,32,19,78,71.8,23,18.4,1059,511,548,1057.2,5%,2,5,Below,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676,16470,obfuscated_8676,obfuscated_8676,SA,5008,,,,,,,,-25.317486,152.852427,Government,Secondary,School Single Entity,Individual Reporting,http://www.adsecenglish.sa.edu.au,U,Major Cities,"Possibly - ICSEA unknown, other requirements met",,,,,,76,67.8,28,20.1,484,227,257,484,10%,1,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8677,6155,obfuscated_8677,obfuscated_8677,SA,872,,,,,,,,-25.313559,152.7972,Government,Combined,School Single Entity,Individual Reporting,http://www.kenmore.sa.edu.au,R-12,Very Remote,,,,,,,2,2,1,1,16,10,6,15.5,7%,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8678,14713,obfuscated_8678,obfuscated_8678,SA,5162,,,,,,,,-25.306533,152.87395,Government,Primary,School Single Entity,Individual Reporting,http://www.woodcrofps.sa.edu.au,R-7,Major Cities,,1006,24,39,27,10,47,39.1,21,14.6,770,390,380,770,-5%,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8679,14863,obfuscated_8679,obfuscated_8679,SA,5107,,,,,,,,-25.3004,152.8754,Government,Primary,School Single Entity,Individual Reporting,http://www.thepinesc7.sa.edu.au/,"U, R-7",Major Cities,,992,35,30,22,13,48,42.4,20,14.6,627,305,322,627,16%,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8680,6154,obfuscated_8680,obfuscated_8680,SA,5112,,,,,,,,-25.298549,152.813363,Government,Combined,School Single Entity,Individual Reporting,http://www.kaurnaas.sa.edu.au,R-12,Major Cities,,,,,,,10,9.6,11,8.8,89,46,43,89,16%,97,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681,15077,obfuscated_8681,obfuscated_8681,SA,5724,,,,,,,,-25.298418,152.815893,Government,Combined,School Single Entity,Individual Reporting,http://www.mintabieas.sa.edu.au,R-12,Very Remote,,1044,5,38,33,25,2,2,4,3.4,8,5,3,8,100%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8682,16498,obfuscated_8682,obfuscated_8682,SA,5606,,,,,,,,-25.29747397,152.8497371,Government,Special,School Single Entity,Individual Reporting,http://www.plss.sa.edu.au,U,Remote,,,,,,,6,5.8,19,10.9,30,11,19,30,25%,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8683,16494,obfuscated_8683,obfuscated_8683,SA,5725,,,,,,,,-25.296532,152.876348,Government,Combined,School Single Entity,Individual Reporting,http://www.rdas.sa.edu.au,"U, R-12",Remote,Yes,957,40,35,18,6,59,51.3,25,16.7,635,295,340,634.2,6%,7,1,Substantially Below,Substantially Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8684,14714,obfuscated_8684,obfuscated_8684,SA,5125,,,,,,,,-25.2963,152.8524,Government,Secondary,School Single Entity,Individual Reporting,http://www.goldengrovehs.sa.edu.au,"U, 8-12",Major Cities,,1006,26,35,27,12,106,97.5,47,36.8,1329,695,634,1322.8,-3%,3,3,Below,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8685,14706,obfuscated_8685,obfuscated_8685,SA,5110,,,,,,,,-25.290934,152.901988,Government,Primary,School Single Entity,Individual Reporting,http://www.burtonps.sa.edu.au/,R-7,Major Cities,,941,53,30,14,3,32,27.4,12,8.3,485,249,236,485,11%,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8686,14912,obfuscated_8686,obfuscated_8686,SA,5127,,,,,,,,-25.289473,152.804603,Government,Primary,School Single Entity,Individual Reporting,http://www.keithcotps.sa.edu.au,R-7,Major Cities,,1029,18,32,34,16,30,26.2,9,5.9,477,246,231,477,-6%,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8687,14707,obfuscated_8687,obfuscated_8687,SA,5125,,,,,,,,-25.28763,152.864813,Government,Primary,School Single Entity,Individual Reporting,http://www.goldengps.sa.edu.au,R-7,Major Cities,,1037,18,31,33,18,39,36.3,19,13,703,370,333,703,2%,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8688,14907,obfuscated_8688,obfuscated_8688,SA,5108,,,,,,,,-25.286168,152.805176,Government,Primary,School Single Entity,Individual Reporting,http://www.settlersr7.sa.edu.au,R-7,Major Cities,,953,48,31,17,4,51,47.1,27,17.3,782,390,392,780.4,3%,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8689,14843,obfuscated_8689,obfuscated_8689,SA,5114,,,,,,,,-25.28353,127.54272,Government,Primary,School Single Entity,Individual Reporting,http://www.blakevwps.sa.edu.au,"U, R-7",Major Cities,,931,56,30,11,2,39,36.1,37,26.2,572,261,311,571.2,13%,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8690,14759,obfuscated_8690,obfuscated_8690,SA,5169,,,,,,,,-25.2819,152.8323,Government,Primary,School Single Entity,Individual Reporting,http://www.seariseps.sa.edu.au,"U, R-7",Major Cities,,975,38,35,21,6,28,25.6,18,11.2,480,215,265,480,-4%,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8691,14709,obfuscated_8691,obfuscated_8691,SA,5125,,,,,,,,-25.279518,152.833215,Government,Primary,School Single Entity,Individual Reporting,http://www.greenwith.sa.edu.au/,R-7,Major Cities,,1025,21,33,29,17,44,35.2,21,14.1,693,346,347,693,-1%,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8692,14844,obfuscated_8692,obfuscated_8692,SA,872,,,,,,,,-25.2551,148.8209,Government,Combined,School Single Entity,Individual Reporting,http://www.murputja.sa.edu.au,R-12,Very Remote,,,,,,,6,6,1,1,29,13,16,29,-24%,100,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,15856,obfuscated_8693,obfuscated_8693,SA,5118,,,,,,,,-25.236284,152.281127,Government,Primary,School Single Entity,Individual Reporting,http://www.hewettps.sa.edu.au,"U, R-7",Major Cities,,1004,25,37,28,10,41,34.8,31,21.6,563,286,277,563,-3%,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8694,6084,obfuscated_8694,obfuscated_8694,SA,5114,,,,,,,,-25.23514,130.98364,Government,Primary,School Single Entity,Individual Reporting,http://www.playfordr7.sa.edu.au,R-7,Major Cities,,955,44,36,17,3,45,41.5,33,21.3,760,361,399,760,1%,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8695,22758,obfuscated_8695,obfuscated_8695,SA,5000,,,,,,,,-25.233413,152.274126,Government,Primary,School Single Entity,Individual Reporting,http://sturtstcs.sa.edu.au/,R-7,Major Cities,,1085,9,18,30,43,14,11.4,4,3.1,189,91,98,189,7%,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8696,28848,obfuscated_8696,obfuscated_8696,SA,5115,,,,,,,,-25.2312,152.2803,Government,Combined,School Single Entity,Individual Reporting,http://www.moc.sa.edu.au,"U, R-12",Major Cities,Yes,927,57,29,12,2,113,105.9,52,44,1403,691,712,1403,1%,9,13,Substantially Below,Substantially Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8697,14613,obfuscated_8697,obfuscated_8697,SA,5114,,,,,,,,-25.228808,130.971231,Catholic,Primary,School Single Entity,Individual Reporting,http://www.cms.catholic.edu.au/,R-7,Major Cities,,983,34,35,25,6,23,20.1,15,7.7,340,164,176,340,-4%,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8698,4060,obfuscated_8698,obfuscated_8698,SA,5127,,,,,,,,-25.209936,152.032553,Catholic,Primary,School Single Entity,Individual Reporting,http://www.sfx.catholic.edu.au,R-7,Major Cities,,1060,10,26,37,27,42,32.6,23,14.5,604,276,328,604,-5%,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8699,4041,obfuscated_8699,obfuscated_8699,SA,5168,,,,,,,,-25.182083,151.642869,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.cardijn.catholic.edu.au,8-Dec,Major Cities,,1032,16,34,34,16,76,67.6,37,32.3,888,445,443,887,4%,2,2,Close to,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,13267,obfuscated_8700,obfuscated_8700,SA,5125,,,,,,,,-25.159117,152.212041,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.gleeson.sa.edu.au/,8-Dec,Major Cities,,1037,17,31,31,21,55,47,21,19,582,275,307,580.6,-7%,1,5,Below,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8701,15419,obfuscated_8701,obfuscated_8701,SA,5114,,,,,,,,-25.145565,152.384934,Catholic,Combined,School Single Entity,Individual Reporting,http://www.stcolumba.com.au,R-12,Major Cities,Yes,980,38,34,22,6,114,102.6,53,36.4,1391,698,693,1391,-1%,2,26,Below,Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8702,28124,obfuscated_8702,obfuscated_8702,SA,5600,,,,,,,,-25.136,151.127,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.samaritan.catholic.edu.au,R-12,Outer Regional,,1008,25,32,29,15,69,55.6,43,26.6,782,400,382,782,-8%,4,7,Below,Below,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8703,16983,obfuscated_8703,obfuscated_8703,SA,5725,,,,,,,,-25.1291,132.5731,Catholic,Combined,School Single Entity,Individual Reporting,http://info@stbarbs.catholic.edu.au,R-9,Remote,,1030,12,32,36,20,12,9.4,8,4.7,120,61,59,120,-2%,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8704,15689,obfuscated_8704,obfuscated_8704,SA,5082,,,,,,,,-25.073119,151.99731,Catholic,Combined,School Single Entity,Individual Reporting,http://www.bps.sa.edu.au/,R-12,Major Cities,,1025,26,23,28,22,87,76.9,46,36,867,0,867,867,-7%,0,43,Close to,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705,15342,obfuscated_8705,obfuscated_8705,SA,5000,,,,,,,,-25.05318042,115.2084309,Catholic,Combined,School Head Campus,Rolled Reporting,http://www.cbc.sa.edu.au,R-12,Major Cities,,1072,10,21,35,34,78,72,49,38.1,1059,0,1059,1059,-5%,2,15,Close to,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8706,367,obfuscated_8706,obfuscated_8706,SA,5045,,,,,,,,-25.00903,151.998937,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stmarmem.catholic.edu.au,R-5,Major Cities,,1117,3,14,34,50,17,14,12,6.5,272,127,145,272,0%,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,395,obfuscated_8707,obfuscated_8707,SA,5019,,,,,,,,-25.007844,152.376101,Catholic,Primary,School Single Entity,Individual Reporting,http://www.dominican.catholic.edu.au,R-7,Major Cities,,1059,10,26,36,28,20,14.3,12,6.3,272,149,123,272,-5%,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8708,312,obfuscated_8708,obfuscated_8708,SA,5116,,,,,,,,-24.992419,151.954785,Catholic,Primary,School Single Entity,Individual Reporting,http://www.stbrigids.catholic.edu.au,R-7,Major Cities,,1028,19,33,34,15,25,18.9,19,9,367,177,190,367,-2%,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,14053,obfuscated_8709,obfuscated_8709,SA,5088,,,,,,,,-24.9906,151.9689,Catholic,Secondary,School Single Entity,Individual Reporting,http://www.kildare.catholic.edu.au/,8-Dec,Major Cities,,1027,19,34,30,16,40,33.9,22,17.4,469,469,0,469,3%,1,21,Below,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,15690,obfuscated_8710,obfuscated_8710,SA,5068,,,,,,,,-24.98733,152.14915,Catholic,Combined,School Single Entity,Individual Reporting,http://www.loreto.sa.edu.au,R-12,Major Cities,,1138,2,11,27,60,74,61.7,37,31.5,572,572,0,571.7,-11%,2,25,Above,Above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8711,17290,obfuscated_8711,obfuscated_8711,SA,5290,,,,,,,,-24.968097,152.014203,Catholic,Combined,School Single Entity,Individual Reporting,http://www.tenison.catholic.edu.au,R-12,Outer Regional,,1035,18,30,31,22,114,99.2,74,45.9,1345,634,711,1322.5,2%,1,5,Close to,Close to,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,276,obfuscated_8712,obfuscated_8712,SA,5048,,,,,,,,-24.963146,151.134413,Catholic,Combined,School Single Entity,Individual Reporting,http://www.mc.catholic.edu.au,6-Sep,Major Cities,,1073,8,26,33,33,35,27.2,20,14.4,435,435,0,435,-1%,1,4,Close to,Above,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
